Last N days,Profit Ratio,Time to Ship,City,Customer,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Category,Container,Product Name,Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Supplier,Unit Price,Customer Zip Code
2453,-98.10%,1,Glendale Heights,Michelle Lonsdale,Home Office,10.0%,1,5/16/2012 12:00:00 AM,16039,High,3,0.44,Technology,Small Pack,"Memorex 80 Minute CD-R Spindle, 100/Pack",Computer Peripherals,($119),Central,2221,$121,5/17/2012 12:00:00 AM,Regular Air,$2,Illinois,Other,$44,60139
3119,17.31%,0,Odessa,Ruben Ausman,Corporate,4.0%,1,7/20/2010 12:00:00 AM,16065,High,15,0.38,Technology,Jumbo Drum,Canon PC940 Copier,Copiers and Fax,"$1,200",Central,2222,"$6,933",7/20/2010 12:00:00 AM,Delivery Truck,$49,Texas,Canon,$450,79762
3119,14.68%,1,Paris,Ruben Ausman,Corporate,6.0%,1,7/20/2010 12:00:00 AM,16065,High,14,0.37,Office Supplies,Wrap Bag,EcoTones® Memo Sheets,Paper,$8,Central,2223,$55,7/21/2010 12:00:00 AM,Regular Air,$1,Texas,Other,$4,75460
2936,43.14%,1,Odessa,Roy French,Consumer,0.0%,1,1/19/2011 12:00:00 AM,16096,High,9,0.36,Office Supplies,Small Box,Avery 474,Labels,$18,Central,2224,$42,1/20/2011 12:00:00 AM,Express Air,$1,Texas,Avery,$3,79762
2387,10.53%,4,Muskego,Patricia Hirasaki,Home Office,6.0%,1,7/21/2012 12:00:00 AM,16098,Low,31,0.39,Furniture,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,$51,Central,2225,$480,7/25/2012 12:00:00 AM,Regular Air,$9,Wisconsin,Other,$15,53150
2387,33.29%,2,York,Patricia Hirasaki,Home Office,9.0%,1,7/21/2012 12:00:00 AM,16098,Low,44,0.39,Office Supplies,Small Box,Large Capacity Hanging Post Binders,Binders and Binder Accessories,$334,East,2226,"$1,002",7/23/2012 12:00:00 AM,Regular Air,$3,Pennsylvania,Other,$25,17403
2889,-51.08%,1,Munster,Paul Gonzalez,Corporate,1.0%,1,3/7/2011 12:00:00 AM,16100,Medium,44,0.47,Furniture,Small Pack,Magna Visual Magnetic Picture Hangers,Office Furnishings,($116),Central,2227,$226,3/8/2011 12:00:00 AM,Regular Air,$6,Indiana,Other,$5,46321
3338,30.85%,2,San Gabriel,Aaron Hawkins,Home Office,2.0%,1,12/13/2009 12:00:00 AM,16102,Not Specified,25,0.6,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,"$4,089",West,2228,"$13,256",12/15/2009 12:00:00 AM,Delivery Truck,$26,California,Other,$501,91776
2393,-29.00%,2,Watertown,Maria Zettner,Corporate,0.0%,1,7/15/2012 12:00:00 AM,16103,Not Specified,31,0.37,Office Supplies,Small Box,Xerox 1894,Paper,($63),Central,2229,$217,7/17/2012 12:00:00 AM,Regular Air,$6,Wisconsin,Xerox,$6,53094
2393,24.55%,2,West Palm Beach,Maria Zettner,Corporate,6.0%,1,7/15/2012 12:00:00 AM,16103,Not Specified,22,0.44,Office Supplies,Wrap Bag,Prismacolor Color Pencil Set,Pens & Art Supplies,$105,South,2230,$427,7/17/2012 12:00:00 AM,Regular Air,$4,Florida,Other,$20,33407
2827,36.30%,0,Rock Hill,Michael Grace,Corporate,7.0%,1,5/8/2011 12:00:00 AM,16128,High,46,0.46,Furniture,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",Office Furnishings,"$1,077",South,2231,"$2,969",5/8/2011 12:00:00 AM,Regular Air,$14,South Carolina,Other,$64,29730
2289,32.59%,1,Vancouver,Clay Cheatham,Small Business,7.0%,1,10/27/2012 12:00:00 AM,16132,Medium,26,0.36,Office Supplies,Small Box,Acco D-Ring Binder w/DublLock®,Binders and Binder Accessories,$169,West,2232,$520,10/28/2012 12:00:00 AM,Regular Air,$3,Washington,Acco,$21,98661
3417,28.29%,0,Auburn,Erin Mull,Small Business,6.0%,1,9/25/2009 12:00:00 AM,16133,Critical,16,0.36,Technology,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Office Machines,$872,South,2233,"$3,083",9/25/2009 12:00:00 AM,Delivery Truck,$16,Alabama,Other,$201,36830
3417,-32.65%,2,Bloomington,Matt Abelman,Small Business,17.0%,1,9/25/2009 12:00:00 AM,16133,Critical,1,0.58,Furniture,Large Box,Tensor Computer Mounted Lamp,Office Furnishings,($9),Central,2234,$28,9/27/2009 12:00:00 AM,Regular Air,$14,Minnesota,Other,$15,55420
2266,48.00%,2,Homewood,Nathan Mautz,Home Office,4.0%,1,11/19/2012 12:00:00 AM,16134,High,43,0.38,Technology,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,"$10,521",South,2235,"$21,921",11/21/2012 12:00:00 AM,Delivery Truck,$28,Alabama,Other,$501,35209
2751,-10.33%,1,Midland,Larry Hughes,Home Office,9.0%,1,7/23/2011 12:00:00 AM,16160,Critical,50,0.59,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,($53),Central,2236,$515,7/24/2011 12:00:00 AM,Regular Air,$5,Texas,Belkin,$11,79701
2380,28.53%,1,Dearborn Heights,Kristina Nunn,Consumer,3.0%,1,7/28/2012 12:00:00 AM,16161,Medium,49,0.55,Technology,Small Box,6162i,Telephones and Communication,$768,Central,2237,"$2,693",7/29/2012 12:00:00 AM,Regular Air,$4,Michigan,Other,$66,48127
2380,40.10%,2,Detroit,Kristina Nunn,Consumer,3.0%,1,7/28/2012 12:00:00 AM,16161,Medium,38,0.39,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,$61,Central,2238,$151,7/30/2012 12:00:00 AM,Regular Air,$1,Michigan,Other,$4,48227
2587,35.48%,9,Broomfield,Eva Jacobs,Home Office,7.0%,1,1/3/2012 12:00:00 AM,16164,Low,22,0.39,Office Supplies,Small Box,Multimedia Mailers,Envelopes,"$1,190",West,2239,"$3,354",1/12/2012 12:00:00 AM,Regular Air,$20,Colorado,Other,$163,80020
2587,-101.95%,7,Broomfield,Eva Jacobs,Home Office,8.0%,1,1/3/2012 12:00:00 AM,16164,Low,26,0.44,Office Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pens & Art Supplies,($71),West,2240,$69,1/10/2012 12:00:00 AM,Regular Air,$4,Colorado,Other,$3,80020
2587,32.91%,4,Danville,Eva Jacobs,Home Office,3.0%,1,1/3/2012 12:00:00 AM,16164,Low,26,0.36,Technology,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,Office Machines,$775,South,2241,"$2,354",1/7/2012 12:00:00 AM,Delivery Truck,$14,Kentucky,Other,$91,40422
3117,-91.57%,2,Ferguson,Hallie Redmond,Small Business,1.0%,1,7/22/2010 12:00:00 AM,16165,Not Specified,4,0.75,Technology,Small Box,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,($125),Central,2242,$137,7/24/2010 12:00:00 AM,Express Air,$4,MO,Fellowes,$31,63135
3117,25.92%,1,Ferguson,Hallie Redmond,Small Business,7.0%,1,7/22/2010 12:00:00 AM,16165,Not Specified,24,0.63,Furniture,Medium Box,Deflect-o Glass Clear Studded Chair Mats,Office Furnishings,$377,Central,2243,"$1,452",7/23/2010 12:00:00 AM,Express Air,$11,MO,Other,$62,63135
3117,5.16%,0,Ferguson,Hallie Redmond,Small Business,9.0%,1,7/22/2010 12:00:00 AM,16165,Not Specified,19,0.71,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,$183,Central,2244,"$3,555",7/22/2010 12:00:00 AM,Express Air,$20,MO,Fellowes,$193,63135
3289,-12.81%,1,Fountain,Anthony Rawles,Small Business,9.0%,1,1/31/2010 12:00:00 AM,16166,Critical,36,0.44,Office Supplies,Wrap Bag,Advantus Push Pins,Rubber Bands,($10),West,2245,$79,2/1/2010 12:00:00 AM,Regular Air,$1,Colorado,Other,$2,80817
2490,2.14%,2,Chicago,Frank Price,Corporate,0.0%,1,4/9/2012 12:00:00 AM,16193,Not Specified,8,0.57,Office Supplies,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,$6,Central,2246,$300,4/11/2012 12:00:00 AM,Regular Air,$8,Illinois,Other,$35,60623
2490,-13.46%,2,Chicago,Frank Price,Corporate,7.0%,1,4/9/2012 12:00:00 AM,16193,Not Specified,29,0.83,Technology,Small Pack,Accessory36,Telephones and Communication,($184),Central,2247,"$1,365",4/11/2012 12:00:00 AM,Regular Air,$5,Illinois,Other,$56,60623
3040,12.95%,2,Bangor,Benjamin Venier,Small Business,8.0%,1,10/7/2010 12:00:00 AM,16194,Not Specified,24,0.59,Technology,Small Box,V3682,Telephones and Communication,$315,East,2248,"$2,436",10/9/2010 12:00:00 AM,Regular Air,$4,Maine,Other,$126,04401
3392,34.67%,2,Greenville,Magdelene Morse,Home Office,3.0%,1,10/20/2009 12:00:00 AM,16196,High,44,0.55,Furniture,Large Box,Hon Pagoda™ Stacking Chairs,Chairs & Chairmats,"$5,034",Central,2249,"$14,521",10/22/2009 12:00:00 AM,Regular Air,$24,Texas,Hon,$321,75401
3392,17.12%,1,Greenville,Magdelene Morse,Home Office,6.0%,1,10/20/2009 12:00:00 AM,16196,High,39,0.59,Technology,Small Box,StarTAC 6500,Telephones and Communication,$672,Central,2250,"$3,926",10/21/2009 12:00:00 AM,Regular Air,$9,Texas,Other,$126,75401
2290,30.74%,0,Chesapeake,Katherine Hughes,Consumer,0.0%,1,10/26/2012 12:00:00 AM,16197,Critical,23,0.4,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Paper,$67,South,2251,$219,10/26/2012 12:00:00 AM,Express Air,$2,Virginia,Other,$9,23320
2290,-56.10%,1,Chesapeake,Katherine Hughes,Consumer,8.0%,1,10/26/2012 12:00:00 AM,16197,Critical,19,0.4,Office Supplies,Small Box,Xerox 1972,Paper,($58),South,2252,$104,10/27/2012 12:00:00 AM,Regular Air,$6,Virginia,Xerox,$5,23320
3537,-14.99%,2,Saint Petersburg,Tanja Norvell,Consumer,3.0%,1,5/28/2009 12:00:00 AM,16225,Critical,30,0.59,Office Supplies,Small Box,Portfile® Personal File Boxes,Storage & Organization,($83),South,2253,$550,5/30/2009 12:00:00 AM,Regular Air,$9,Florida,Other,$18,33710
3597,-8.37%,1,Apple Valley,Nora Paige,Small Business,4.0%,1,3/29/2009 12:00:00 AM,16229,High,27,0.74,Technology,Small Box,Targus USB Numeric Keypad,Computer Peripherals,($90),West,2254,"$1,069",3/30/2009 12:00:00 AM,Regular Air,$7,California,Other,$41,92307
3597,25.28%,2,Bangor,Nora Paige,Small Business,5.0%,1,3/29/2009 12:00:00 AM,16229,High,19,0.39,Technology,Small Pack,Accessory9,Telephones and Communication,$144,East,2255,$569,3/31/2009 12:00:00 AM,Regular Air,$3,Maine,Other,$36,04401
3262,-59.10%,2,Hutchinson,Sonia Sunley,Corporate,9.0%,1,2/27/2010 12:00:00 AM,16230,Low,2,0.38,Office Supplies,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,Labels,($8),Central,2256,$13,3/1/2010 12:00:00 AM,Regular Air,$0,Kansas,Other,$7,67501
3262,-23.71%,2,Kansas City,Sonia Sunley,Corporate,6.0%,1,2/27/2010 12:00:00 AM,16230,Low,27,0.69,Furniture,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,($801),Central,2257,"$3,379",3/1/2010 12:00:00 AM,Delivery Truck,$55,Kansas,Other,$131,66104
3262,32.55%,7,Kansas City,Sonia Sunley,Corporate,8.0%,1,2/27/2010 12:00:00 AM,16230,Low,15,0.38,Office Supplies,Small Box,Xerox 1891,Paper,$224,Central,2258,$688,3/6/2010 12:00:00 AM,Regular Air,$6,Kansas,Xerox,$49,66104
3262,11.17%,5,Kansas City,Sonia Sunley,Corporate,0.0%,1,2/27/2010 12:00:00 AM,16230,Low,40,0.78,Office Supplies,Small Box,Fellowes Recycled Storage Drawers,Storage & Organization,$507,Central,2259,"$4,539",3/4/2010 12:00:00 AM,Regular Air,$9,Kansas,Fellowes,$111,66104
2342,-19.97%,5,Bangor,Nora Paige,Consumer,7.0%,1,9/4/2012 12:00:00 AM,16231,Low,20,0.63,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,($500),East,2260,"$2,506",9/9/2012 12:00:00 AM,Delivery Truck,$52,Maine,Other,$124,04401
2464,15.90%,1,Bay City,Greg Maxwell,Home Office,3.0%,1,5/5/2012 12:00:00 AM,16257,Not Specified,16,0.36,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,$16,Central,2261,$103,5/6/2012 12:00:00 AM,Regular Air,$3,Michigan,Other,$6,48708
2768,-69.97%,1,Oxford,Nona Balk,Corporate,5.0%,1,7/6/2011 12:00:00 AM,16258,Medium,1,0.36,Office Supplies,Small Box,Xerox 1949,Paper,($7),South,2262,$10,7/7/2011 12:00:00 AM,Regular Air,$5,Alabama,Xerox,$5,36203
2768,13.65%,2,Oxford,Nona Balk,Corporate,3.0%,1,7/6/2011 12:00:00 AM,16258,Medium,48,0.47,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,$45,South,2263,$332,7/8/2011 12:00:00 AM,Regular Air,$2,Alabama,Other,$7,36203
2638,-6.48%,1,Morgantown,Cari MacIntyre,Corporate,1.0%,1,11/13/2011 12:00:00 AM,16260,High,47,0.71,Furniture,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,Tables,($969),East,2264,"$14,960",11/14/2011 12:00:00 AM,Delivery Truck,$43,West Virginia,Other,$401,26501
2954,15.17%,7,Oviedo,Linda Southworth,Consumer,6.0%,1,1/1/2011 12:00:00 AM,16262,Low,11,0.36,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,$10,South,2265,$63,1/8/2011 12:00:00 AM,Express Air,$2,Florida,Other,$5,32765
3122,36.38%,2,Hot Springs,John Lee,Corporate,1.0%,1,7/17/2010 12:00:00 AM,16289,High,49,0.58,Technology,Small Box,V2397,Telephones and Communication,"$2,041",South,2266,"$5,611",7/19/2010 12:00:00 AM,Regular Air,$3,Arkansas,Other,$126,71901
3122,22.72%,2,Northport,John Lee,Corporate,9.0%,1,7/17/2010 12:00:00 AM,16289,High,37,0.55,Furniture,Small Pack,Aluminum Document Frame,Office Furnishings,$97,South,2267,$427,7/19/2010 12:00:00 AM,Regular Air,$3,Alabama,Other,$12,35473
2857,-3.11%,1,Fort Worth,Gary Hansen,Consumer,1.0%,1,4/8/2011 12:00:00 AM,16291,Not Specified,31,0.44,Furniture,Small Box,Howard Miller Distant Time Traveler Alarm Clock,Office Furnishings,($28),Central,2268,$895,4/9/2011 12:00:00 AM,Regular Air,$19,Texas,Other,$27,76106
2662,9.52%,2,Vincennes,Filia McAdams,Small Business,0.0%,1,10/20/2011 12:00:00 AM,16320,Not Specified,17,0.57,Technology,Small Box,M3682,Telephones and Communication,$177,Central,2269,"$1,857",10/22/2011 12:00:00 AM,Regular Air,$8,Indiana,Other,$126,47591
3411,26.15%,2,Gainesville,Roy Skaria,Corporate,3.0%,1,10/1/2009 12:00:00 AM,16321,Not Specified,50,0.56,Office Supplies,Small Box,Letter Size Cart,Storage & Organization,"$1,871",South,2270,"$7,157",10/3/2009 12:00:00 AM,Regular Air,$20,Florida,Other,$143,32601
3190,30.64%,2,Grand Island,Bill Donatelli,Corporate,3.0%,1,5/10/2010 12:00:00 AM,16326,High,39,0.54,Technology,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,$471,Central,2271,"$1,538",5/12/2010 12:00:00 AM,Regular Air,$2,Nebraska,Other,$39,68801
3190,9.58%,0,Grand Island,Bill Donatelli,Corporate,6.0%,1,5/10/2010 12:00:00 AM,16326,High,39,0.35,Office Supplies,Wrap Bag,"""While you Were Out"" Message Book, One Form per Page",Paper,$14,Central,2272,$147,5/10/2010 12:00:00 AM,Regular Air,$2,Nebraska,Other,$4,68801
2378,-38.35%,2,Mount Vernon,Logan Haushalter,Corporate,3.0%,1,7/30/2012 12:00:00 AM,16352,Medium,16,0.36,Office Supplies,Small Box,Xerox 1966,Paper,($43),East,2273,$113,8/1/2012 12:00:00 AM,Regular Air,$7,New York,Xerox,$6,10550
2741,5.79%,1,Calexico,Victoria Pisteka,Corporate,4.0%,1,8/2/2011 12:00:00 AM,16356,Critical,6,0.55,Office Supplies,Small Box,Belkin F5C206VTEL 6 Outlet Surge,Appliances,$9,West,2274,$158,8/3/2011 12:00:00 AM,Express Air,$5,California,Belkin,$23,92231
2455,10.26%,1,Charleston,Grant Donatelli,Consumer,6.0%,1,5/14/2012 12:00:00 AM,16359,Critical,39,0.4,Office Supplies,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,$138,East,2275,"$1,344",5/15/2012 12:00:00 AM,Regular Air,$15,West Virginia,Other,$36,25314
2455,-110.74%,0,Charleston,Grant Donatelli,Consumer,0.0%,1,5/14/2012 12:00:00 AM,16359,Critical,8,0.54,Office Supplies,Wrap Bag,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Pens & Art Supplies,($39),East,2276,$35,5/14/2012 12:00:00 AM,Regular Air,$7,West Virginia,Eldon,$3,25314
2506,-14.60%,2,Tooele,Frank Merwin,Consumer,10.0%,1,3/24/2012 12:00:00 AM,16390,Medium,8,0.57,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",($13),West,2277,$86,3/26/2012 12:00:00 AM,Regular Air,$3,Utah,Other,$11,84074
3469,-42.97%,1,Terre Haute,Joy Smith,Consumer,8.0%,1,8/4/2009 12:00:00 AM,16419,Not Specified,43,0.36,Office Supplies,Small Box,Xerox 1978,Paper,($104),Central,2278,$241,8/5/2009 12:00:00 AM,Regular Air,$6,Indiana,Xerox,$6,47802
2673,-15.61%,1,Memphis,Beth Fritzler,Small Business,1.0%,1,10/9/2011 12:00:00 AM,16422,Critical,40,0.37,Office Supplies,Small Box,Xerox 23,Paper,($42),South,2279,$272,10/10/2011 12:00:00 AM,Regular Air,$5,Tennessee,Xerox,$6,38109
2673,-11.90%,2,Memphis,Beth Fritzler,Small Business,2.0%,1,10/9/2011 12:00:00 AM,16422,Critical,16,0.59,Office Supplies,Small Pack,Acme® Box Cutter Scissors,"Scissors, Rulers and Trimmers",($20),South,2280,$172,10/11/2011 12:00:00 AM,Regular Air,$5,Tennessee,Acme,$10,38109
2372,-43.00%,2,Urbana,Bryan Davis,Corporate,5.0%,1,8/5/2012 12:00:00 AM,16423,Medium,19,0.37,Office Supplies,Small Box,Xerox 20,Paper,($55),Central,2281,$128,8/7/2012 12:00:00 AM,Regular Air,$7,Illinois,Xerox,$6,61801
2820,7.77%,0,Wilkinsburg,Dennis Bolton,Small Business,3.0%,1,5/15/2011 12:00:00 AM,16450,Medium,12,0.36,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,$6,East,2282,$74,5/15/2011 12:00:00 AM,Regular Air,$3,Pennsylvania,Other,$6,15221
3482,23.03%,1,Burbank,Don Jones,Corporate,9.0%,1,7/22/2009 12:00:00 AM,16451,Not Specified,9,0.35,Office Supplies,Small Box,Surelock™ Post Binders,Binders and Binder Accessories,$58,Central,2283,$253,7/23/2009 12:00:00 AM,Regular Air,$3,Illinois,Other,$31,60459
2354,6.95%,1,South Boston,David Flashing,Home Office,5.0%,1,8/23/2012 12:00:00 AM,16452,Medium,46,0.55,Office Supplies,Wrap Bag,"Sanford Colorific Colored Pencils, 12/Box",Pens & Art Supplies,$9,East,2284,$134,8/24/2012 12:00:00 AM,Regular Air,$1,MA,Other,$3,02127
2458,-31.24%,0,Steubenville,Chris Selesnick,Home Office,4.0%,1,5/11/2012 12:00:00 AM,16454,Medium,12,0.39,Office Supplies,Small Box,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,($29),East,2285,$94,5/11/2012 12:00:00 AM,Regular Air,$6,Ohio,Wilson Jones,$7,43952
3345,-79.71%,2,Midwest City,Nat Gilpin,Consumer,9.0%,1,12/6/2009 12:00:00 AM,16480,Not Specified,14,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,($70),Central,2286,$87,12/8/2009 12:00:00 AM,Express Air,$8,Oklahoma,3M,$5,73110
2906,23.28%,5,Menlo Park,Paul Van Hugh,Corporate,0.0%,1,2/18/2011 12:00:00 AM,16481,Low,50,0.56,Office Supplies,Small Box,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Appliances,$719,West,2287,"$3,089",2/23/2011 12:00:00 AM,Regular Air,$13,California,Other,$57,94025
2906,30.44%,5,Menlo Park,Paul Van Hugh,Corporate,8.0%,1,2/18/2011 12:00:00 AM,16481,Low,47,0.56,Technology,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,"$6,169",West,2288,"$20,265",2/23/2011 12:00:00 AM,Delivery Truck,$15,California,Other,$442,94025
3074,-25.77%,1,Centereach,Dennis Kane,Small Business,2.0%,1,9/3/2010 12:00:00 AM,16513,Critical,10,0.77,Furniture,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",Chairs & Chairmats,($423),East,2289,"$1,642",9/4/2010 12:00:00 AM,Delivery Truck,$60,New York,Other,$151,11720
2317,-8.18%,1,Bozeman,Ken Dana,Corporate,3.0%,1,9/29/2012 12:00:00 AM,16518,Critical,4,0.37,Office Supplies,Small Box,Xerox 1887,Paper,($7),West,2290,$80,9/30/2012 12:00:00 AM,Regular Air,$5,Montana,Xerox,$19,59715
2317,31.66%,3,Bozeman,Ken Dana,Corporate,3.0%,1,9/29/2012 12:00:00 AM,16518,Critical,36,0.55,Technology,Wrap Bag,Accessory34,Telephones and Communication,$832,West,2291,"$2,629",10/2/2012 12:00:00 AM,Regular Air,$1,Montana,Other,$86,59715
2794,-19.04%,2,Richardson,Alan Hwang,Small Business,8.0%,1,6/10/2011 12:00:00 AM,16519,Medium,39,0.37,Office Supplies,Small Box,Avery® Durable Slant Ring Binders With Label Holder,Binders and Binder Accessories,($30),Central,2292,$159,6/12/2011 12:00:00 AM,Regular Air,$3,Texas,Avery,$4,75080
2794,14.30%,2,Richardson,Alan Hwang,Small Business,3.0%,1,6/10/2011 12:00:00 AM,16519,Medium,49,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,$20,Central,2293,$139,6/12/2011 12:00:00 AM,Regular Air,$1,Texas,Newell,$3,75080
3191,8.73%,2,Woodridge,Carlos Soltero,Small Business,9.0%,1,5/9/2010 12:00:00 AM,16545,Not Specified,10,0.56,Office Supplies,Wrap Bag,Colorific® Watercolor Pencils,Pens & Art Supplies,$4,Central,2294,$51,5/11/2010 12:00:00 AM,Regular Air,$1,Illinois,Other,$5,60517
3191,-61.32%,2,Woodridge,Carlos Soltero,Small Business,4.0%,1,5/9/2010 12:00:00 AM,16545,Not Specified,1,0.83,Office Supplies,Wrap Bag,"*Staples* vLetter Openers, 2/Pack","Scissors, Rulers and Trimmers",($3),Central,2295,$5,5/11/2010 12:00:00 AM,Regular Air,$1,Illinois,Staples,$4,60517
3636,11.75%,2,Kankakee,Nicole Hansen,Corporate,9.0%,1,2/18/2009 12:00:00 AM,16547,Not Specified,30,0.64,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,"$1,240",Central,2296,"$10,555",2/20/2009 12:00:00 AM,Delivery Truck,$59,Illinois,Hon,$356,60901
3636,-30.48%,0,Kankakee,Nicole Hansen,Corporate,4.0%,1,2/18/2009 12:00:00 AM,16547,Not Specified,8,0.77,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,($533),Central,2297,"$1,750",2/18/2009 12:00:00 AM,Delivery Truck,$70,Illinois,Other,$219,60901
2554,-78.63%,2,Arlington,Darren Budd,Consumer,6.0%,1,2/5/2012 12:00:00 AM,16548,Not Specified,22,0.58,Furniture,Large Box,Tensor Computer Mounted Lamp,Office Furnishings,($59),Central,2298,$75,2/7/2012 12:00:00 AM,Regular Air,$4,Texas,Other,$3,76017
2554,-85.70%,2,South Boston,David Flashing,Consumer,4.0%,1,2/5/2012 12:00:00 AM,16548,Not Specified,40,0.68,Furniture,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,"($2,596)",East,2299,"$3,029",2/7/2012 12:00:00 AM,Regular Air,$69,MA,Other,$71,02127
2974,-21.43%,1,Aiken,Saphhira Shifley,Consumer,5.0%,1,12/12/2010 12:00:00 AM,16579,Not Specified,33,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,($14),South,2300,$64,12/13/2010 12:00:00 AM,Regular Air,$1,South Carolina,Other,$2,29801
2974,2.79%,1,Aiken,Saphhira Shifley,Consumer,7.0%,1,12/12/2010 12:00:00 AM,16579,Not Specified,23,0.45,Office Supplies,Wrap Bag,"Avery Hi-Liter® EverBold™ Pen Style Fluorescent Highlighters, 4/Pack",Pens & Art Supplies,$5,South,2301,$177,12/13/2010 12:00:00 AM,Regular Air,$3,South Carolina,Avery,$8,29801
2681,-11.45%,2,Kenmore,Katherine Nockton,Home Office,2.0%,1,10/1/2011 12:00:00 AM,16582,Critical,26,0.63,Furniture,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Tables,($775),East,2302,"$6,767",10/3/2011 12:00:00 AM,Delivery Truck,$44,New York,Other,$321,14217
3402,28.46%,2,Stevens Point,Thomas Boland,Corporate,9.0%,1,10/10/2009 12:00:00 AM,16610,High,19,0.4,Office Supplies,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Envelopes,$188,Central,2303,$659,10/12/2009 12:00:00 AM,Regular Air,$7,Wisconsin,Other,$36,54481
3641,15.28%,1,Maple Grove,Sally Matthias,Home Office,5.0%,1,2/13/2009 12:00:00 AM,16612,High,45,0.4,Technology,Jumbo Box,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Office Machines,$565,Central,2304,"$3,699",2/14/2009 12:00:00 AM,Delivery Truck,$30,Minnesota,Other,$81,55369
